T,16%,50%,84%,Mean,Std
0.01,0.0007187941026029185,0.0011509257215599517,0.0021798083923106545,0.0013222284166125862,0.0006614749923265108
0.02,0.0014624160981729706,0.002327635568929303,0.004448078810868699,0.0027707146032033446,0.001472332591748606
0.03,0.002275648332758541,0.0038508596504609064,0.00687130305044706,0.00443784603201356,0.002482999617321597
0.04,0.003147046184713663,0.005624007885972847,0.00997681881196526,0.006294714894288051,0.003591756996784304
0.05,0.004050137407284652,0.007392795281889044,0.012252823642464635,0.008039117675448194,0.004417369826765097
0.060000000000000005,0.004918000232682023,0.008769643938532528,0.015734987003557594,0.010299494730423055,0.005978129475897031
0.06999999999999999,0.005975359131564283,0.010598569209124727,0.019377125549177126,0.012993041955583732,0.008259494483099218
0.08,0.007893433363953515,0.012289078485462929,0.02281091431800038,0.015531865423077268,0.010211784987165073
0.09,0.009002976319962636,0.015830016097192215,0.026096112702664997,0.01846839595356556,0.011950000108994288
0.09999999999999999,0.010860777873355421,0.019909819247928583,0.031302811691880955,0.022028023222418494,0.0143287218013802
0.11,0.01242320492997565,0.023696767255507612,0.03753314988521209,0.02636037259445133,0.017462188499911758
0.12,0.01428656272549999,0.027151019389026632,0.04162304830589717,0.03118088897553434,0.020759571515522643
0.13,0.016729716622064166,0.029727378447331372,0.049081213504571126,0.035263438648877696,0.02325757169849925
0.14,0.019817553113352475,0.03256842176789007,0.053074265758246406,0.03855813781661939,0.025204966614434957
0.15000000000000002,0.021955020019905503,0.03718433173880214,0.05701394292837781,0.04245939511714475,0.02819577289239534
0.16,0.021339899301247068,0.03728106084176018,0.06050304215357057,0.045908489376416624,0.03112994442361476
0.17,0.023018130087123417,0.040088567779761664,0.06871602791528768,0.050483375071290346,0.03408108645218269
0.18000000000000002,0.02686082197126179,0.044061184299306326,0.08660147466777832,0.054848146238759804,0.035586811637881965
0.19,0.025776222438328417,0.04365386489556172,0.09043640224918437,0.057517103178494164,0.0384353490448849
0.2,0.030310740267568425,0.04698231536002017,0.09403154509840071,0.061108006079020345,0.04041155783834443
0.21000000000000002,0.03254074271822644,0.04662781558960637,0.10129774184922485,0.06429862983085911,0.041318716932070954
0.22,0.034504244034218284,0.05142482620546573,0.10144214244206973,0.06794628391290226,0.042519157140821946
0.23,0.03537178612531726,0.053814797878015304,0.11001235080274172,0.07066936721495708,0.04378172117028808
0.24000000000000002,0.03446149830832625,0.053460040414087626,0.11758259531865801,0.07304216784689109,0.04583898263937596
0.25,0.036443910888373954,0.05439239981062804,0.1310422127063033,0.07729881358357213,0.048104317119436385
0.26,0.04096990118825854,0.06220190442563619,0.1355346063662613,0.08063487935487795,0.0469474312194251
0.27,0.042782823041590035,0.06416249573303828,0.1389786541121684,0.08118980522780567,0.04459745873419687
0.28,0.04305811841814473,0.07019911592278615,0.1431897374672888,0.0837142713906951,0.04471678437018766
0.29000000000000004,0.04165298605951819,0.07321040839118048,0.13985756414803255,0.08574846229418899,0.04494334972200201
0.3,0.046859891498871896,0.07489466353932867,0.13884921679964368,0.08862886198117438,0.0462064488997692
0.31,0.04731609832117499,0.07959651188542335,0.139938550066091,0.09109539166920312,0.048279942921721115
0.32,0.04899091831934513,0.0796873545003571,0.14564669244360937,0.09412129408020405,0.049836398132989033
0.33,0.051220285985103475,0.08407503234819494,0.1541486970036466,0.0968342388437168,0.05099107500240866
0.34,0.05109266784208335,0.08803047466573993,0.1605514087801598,0.09989198830167716,0.05317943466248606
0.35000000000000003,0.04906575968893756,0.09092427079354834,0.15474594575777853,0.10262891668513908,0.05562294982981481
0.36000000000000004,0.04664746251176051,0.0948503187658799,0.15873574476189076,0.10537066380566679,0.05838640508202384
0.37,0.04775123687233393,0.09559057642614416,0.16808489438934412,0.10787721778209733,0.059358092789776405
0.38,0.05067260931479433,0.09679269609567501,0.16931702344404082,0.11005472238106714,0.05945134876950706
0.39,0.055111929233100806,0.0929028952207066,0.17771002892965942,0.11303487096665538,0.06295338153205189
0.4,0.05469339291099319,0.08907190900815151,0.17896499933104518,0.11740626608526215,0.0690281666378134
0.41000000000000003,0.05690526720555542,0.08966365895687077,0.18171830786554893,0.12070823396586933,0.07571546922351131
0.42000000000000004,0.057259112921783935,0.09611977308782926,0.18425453192261507,0.12407561173754283,0.0813461963728739
0.43,0.055940834162112416,0.101016553028649,0.18906845490996507,0.12735000424821277,0.08476211659219378
0.44,0.062498600120686226,0.10816895607117168,0.1930545468301638,0.13130167072498014,0.08584891069388009
0.45,0.06501586245742007,0.11259453983287959,0.19774382311025446,0.13568188399690026,0.08878400915265613
0.46,0.060685414802214815,0.11518465336009667,0.19798104037066952,0.13848248092149412,0.09062747383698369
0.47000000000000003,0.06257631212326688,0.11479584717280479,0.1940836000546727,0.14098037026449603,0.09163323330470541
0.48000000000000004,0.06825108281724337,0.11770884857621958,0.20064591820628863,0.1420878089073478,0.09180981683933022
0.49,0.07086875989530168,0.11752029446673752,0.2030680044110741,0.1433372129657209,0.09145165264576123
0.5,0.07179266869194191,0.1193071070965667,0.2043210401717786,0.14481707785532263,0.0895353818054285
0.51,0.0712637363815449,0.12005177351518505,0.20903654449553918,0.1448952851799889,0.08602969370642304
0.52,0.0697083123825493,0.11954027272630853,0.20747183185783982,0.1438095852747753,0.08169416098989328
0.53,0.06789429861722737,0.12234268656084432,0.20942310061172958,0.14384249695851262,0.07912216828315015
0.54,0.06569759891569756,0.12279133333906839,0.2156756779442849,0.14355477601922922,0.07727236566965824
0.55,0.06375607298239738,0.12546477374863468,0.22299912450562973,0.14334857353488845,0.07595432933849444
0.56,0.06433876816374247,0.12605293162752304,0.21664932600456827,0.14276394975453852,0.07575869098613547
0.5700000000000001,0.0641238942196015,0.12630478689698216,0.21021993628546307,0.1415070607675376,0.07630478687386123
0.5800000000000001,0.06462613740121502,0.12758204570093096,0.20227691020417082,0.14017984200445383,0.07764464913236019
0.59,0.06577595545759032,0.1235068569124739,0.19357432044464246,0.13926288697985775,0.07843189606850205
0.6,0.06674889614551989,0.1225087873194966,0.19413464736236513,0.13901168300868297,0.07878429006105263
0.61,0.06367411002917556,0.1229498333236423,0.20707806567351422,0.14003566052662697,0.08027555011814942
0.62,0.0611509167909424,0.12516323473552526,0.21196237415700395,0.14127425713650532,0.0826062670239637
0.63,0.06042673818090013,0.12681099051260836,0.21055146723625157,0.14271038815856654,0.0837269483345263
0.64,0.059933129741231696,0.128270993704385,0.2276195033281939,0.14473853869982012,0.08596475190779164
0.65,0.06166087200007087,0.13077632353446883,0.2299416183525949,0.1460632344669308,0.08697212980521758
0.66,0.06410977526233487,0.137235293042552,0.22630022226095609,0.14701291001807812,0.08712189347293732
0.67,0.06349828873791949,0.1354634120583842,0.22394547812587726,0.14804496136709924,0.08858559009942772
0.68,0.06219375291302298,0.13182626914286905,0.21707238075239058,0.14828510129120123,0.08873676245145116
0.6900000000000001,0.06231741154274045,0.12687094329319987,0.21408326181225062,0.14729854156644884,0.08762992144581708
0.7000000000000001,0.0640808762649614,0.12451494979248287,0.2134870656571847,0.14606716862341848,0.08483496166524818
0.7100000000000001,0.06447709854656139,0.12758379633665515,0.21387218697302826,0.14468291047356396,0.08149501939843386
0.72,0.0658300659637224,0.13154774156683935,0.21342868329663,0.1428603924136351,0.0782331200444944
0.73,0.06782456406788603,0.13232714605385726,0.20485135320868453,0.1409537310327664,0.07465631806582694
0.74,0.07015855605136213,0.13098165274437068,0.20215772742524787,0.13887115947718798,0.07075517195688683
0.75,0.07050021465168287,0.1281787043229802,0.20464717866185417,0.13709190855941272,0.06694689330371781
0.76,0.07022353578246676,0.12866821228840808,0.19540268714616335,0.1353068257300529,0.06406758437433685
0.77,0.06930306435196705,0.12985748912887293,0.19060099429700336,0.13391763010955227,0.062465428204081686
0.78,0.07054073921350398,0.1345002880983227,0.19178703568986383,0.13312231251870144,0.06130011414600943
0.79,0.07380904780017858,0.13366047806488635,0.19536128168186273,0.13300400468368864,0.060354409741704834
0.8,0.07594504646731,0.13317257260777646,0.19868645798634807,0.13312320274511433,0.05966454651341699
0.81,0.07614556919794707,0.1304356912241575,0.1984022718925691,0.13353775121120035,0.059016774908268864
0.8200000000000001,0.07568647863683196,0.12951151905271396,0.19317722455418534,0.1339396195083386,0.05849289597459998
0.8300000000000001,0.07320740282511384,0.12728254908006398,0.18958991416293955,0.13430513046361234,0.05816160397480584
0.8400000000000001,0.07123326314627368,0.12534756363468225,0.19543862377536247,0.13459981635573695,0.057980251267454826
0.85,0.0701318986500888,0.12524758933085267,0.19957817080030288,0.13457142146230233,0.05783463468539503
0.86,0.06992471473545973,0.1252050938452621,0.20236467953881992,0.13448593468238176,0.05766756149641759
0.87,0.0715200000559222,0.12506639383691473,0.20322776227375497,0.13390829759049228,0.05726653460181056
0.88,0.07402341029146248,0.12292887322341198,0.20248412831833823,0.13324367841852178,0.05659813922800107
0.89,0.07572354964460053,0.12035495312623176,0.19911760842884207,0.1323328068622223,0.05597488803665748
0.9,0.07497157873306788,0.12124964174392688,0.1940671720450028,0.1315265321500401,0.05532683918674598
0.91,0.07287299150040821,0.11919559449480227,0.19553466732867322,0.1308493831090128,0.05460406081927116
0.92,0.07416661577991351,0.11919744270697918,0.1957981490157664,0.13011483807761662,0.05356416714232213
0.93,0.07657622983267444,0.12294748468149297,0.1884069697026504,0.12923978293358232,0.05249973293732155
0.9400000000000001,0.07868873861051794,0.12481240102502268,0.18271180039400978,0.1282338251549668,0.05146854982373584
0.9500000000000001,0.07593124636471062,0.12119431686335733,0.1769836706866764,0.1271318511652674,0.050350389156096874
0.9600000000000001,0.07830532233582739,0.11670611137160944,0.17310213352278497,0.12591682989880315,0.049097383770912495
0.97,0.07818788919985005,0.11667820433975706,0.17261277042202225,0.12490151086379996,0.047530746834017104
0.98,0.07873565799163605,0.11740200028445483,0.16691681852400986,0.12402938182619719,0.045743227862402765
0.99,0.07945795822477561,0.11915442168393273,0.16620015160016685,0.12360948417128403,0.04430237408336921
1.0,0.0797526645307553,0.12106856526145779,0.16712172984472268,0.12318943126014395,0.04312216976742271
1.01,0.07987085550525092,0.12102394238305111,0.1681697214997382,0.12266373991037977,0.04200559491648719
1.02,0.07991767552068448,0.11836913163895077,0.16816184573499834,0.12199179904566343,0.040921179766442176
1.03,0.07978256186479266,0.11639361074283117,0.16113744434974436,0.121275137549646,0.03986448714765647
1.04,0.07838382142910136,0.11553005381572146,0.15961078713888024,0.12093469485667731,0.03896357091870827
1.05,0.07899182090384844,0.11692651754889559,0.1585043374403473,0.12063270609027323,0.038015414385129925
1.06,0.07934325639941207,0.11615345432496688,0.15735346695546254,0.12037573363908231,0.036915846744101914
1.07,0.08094878890080771,0.11519666289711541,0.15563398190108094,0.12049060225200305,0.03610345105787154
1.08,0.08291037727209541,0.11429827701628076,0.15624502064505616,0.12052243603851198,0.03525091764653988
1.09,0.08536407786878142,0.11637812377520099,0.15560049079019814,0.12046583243106933,0.03427723717135592
1.1,0.08825494194776143,0.1180028225075581,0.15385836212622628,0.12037817582857127,0.03327539784059567
1.11,0.09119552283701328,0.12231869287206434,0.1494373231939285,0.12025264389347047,0.03228956261046888
1.12,0.09116621451973525,0.1230923590416797,0.1491144815774798,0.1203655939432574,0.03113984930014922
1.1300000000000001,0.09045900177202923,0.12386028757335586,0.14654695331997508,0.12047468173403258,0.03028022064793429
1.1400000000000001,0.0902923017452426,0.12348780944205057,0.14404907556770868,0.12061676708553555,0.02939537076696579
1.1500000000000001,0.090754724663331,0.12298496811138615,0.14555106633923887,0.1209551707326069,0.028605185319876332
1.1600000000000001,0.09139594979703401,0.12330477979368135,0.14545125419954164,0.12119429749303605,0.02797070040193352
1.17,0.09339795187397423,0.12363481732972895,0.14577388632926713,0.12158296103196467,0.027282313776679914
1.18,0.09498764534729293,0.12479285335410256,0.14644205396409185,0.12188020995800972,0.026684266752460568
1.19,0.09692827213190194,0.12375624826299114,0.14498909601775392,0.1223861082590557,0.02591838165265312
1.2,0.09866806177890085,0.12397884982289893,0.14478165333571896,0.12291714784560184,0.02506990741979882
1.21,0.10058873047600576,0.1249196509662299,0.14430619335066686,0.12318949686530875,0.024288336170076377
1.22,0.102960089051047,0.1250327527726811,0.14358674114807085,0.12321873255265046,0.023547782427840766
1.23,0.10314937644770233,0.12295243098233524,0.1427414389135051,0.12297708129987499,0.02280035038514479
1.24,0.1025867776491765,0.1210586162613779,0.14170097147232272,0.12259682918581404,0.02205612793889541
1.25,0.10067032050342488,0.11980353578036684,0.14036578743351008,0.12213764202198858,0.021270667824494844
1.26,0.10233088649344918,0.11806837412049659,0.1387084336024163,0.12164235309056298,0.02047210219675884
1.27,0.10230545197465488,0.11820076155804995,0.13692634774341747,0.12120823694745368,0.01949496101141771
1.28,0.10304164400867705,0.1181677765331634,0.135511126024433,0.12079606696216495,0.018514358051393495
1.29,0.10568525079259941,0.11843366384384141,0.13514511154439818,0.12059384681833175,0.017419378292533923
1.3,0.10380756091772328,0.11937741710480329,0.13482207745248026,0.12037651217310912,0.01626122230545924
1.31,0.10284993669229847,0.11892599353948116,0.13433432797332007,0.12007957400809009,0.015186456440747714
1.32,0.10407384246675433,0.11948888894887263,0.1334915723678427,0.11982863375810447,0.013950699134452795
1.33,0.10655659587444195,0.11995355793670304,0.1322990458211685,0.11956548107980565,0.012693858247479596
1.34,0.10914748840186128,0.11992296118595666,0.12978788819997492,0.11942030904715378,0.011136101959901962
1.35,0.11132408560382562,0.12028632914495391,0.12722933921931875,0.11931611005916375,0.009435551877962042
1.36,0.11304115619221206,0.1201798249656035,0.12552385724817175,0.11925866863100974,0.007569109136760825
1.37,0.11411518471180171,0.1197665979552238,0.12414690192174863,0.11930718683404251,0.005600211963933331
1.3800000000000001,0.11573759822458302,0.11970206250968016,0.12260614252286871,0.11931764837015026,0.0036603994968347473
1.3900000000000001,0.11760974873577833,0.1195355525900767,0.12081325788627266,0.11927327461127697,0.0018483081868898412
1.4000000000000001,0.11936614365694423,0.11936614365694426,0.1193661436569443,0.11936614365694428,4.447983033361175e-17
1.4100000000000001,0.11790039506777422,0.11928209516767291,0.1210003368759861,0.11957559891122917,0.0017963629582039827
1.42,0.11635782881495238,0.11934193956893722,0.1234450834340125,0.11977021468812948,0.003534963489347366
1.43,0.11480460208545852,0.11956617533182587,0.12434254264029415,0.11986567090205949,0.005246936123352145
1.44,0.11335961361751723,0.11958418308439327,0.12523306234140597,0.11982195812171992,0.006885441766427074
1.45,0.11126307684246614,0.11911124095270643,0.1256803557449598,0.11965920039895331,0.008485463533433615
1.46,0.10900175085530468,0.1182415545079249,0.1265344424279479,0.11943858693853883,0.010043812510439239
1.47,0.10720336099877377,0.11794529899186246,0.1276441617770857,0.11917289439749396,0.01157246578821889
1.48,0.10530266752132654,0.11773531604797807,0.1290462093766829,0.11887094304522612,0.013141190390026002
1.49,0.10322412907699813,0.11730296399322102,0.1341817280108246,0.11869998235991287,0.014909010105856779
1.5,0.10107712800193032,0.11661386912167475,0.13570188005562744,0.11865593462805434,0.016678754595854352
1.51,0.098844582417457,0.11607828238100085,0.1393952223422094,0.11860201196761701,0.018459425917701305
1.52,0.09686327654256137,0.11493922080918288,0.1411157086483202,0.11848734010947451,0.020291346333763376
1.53,0.09610100038199747,0.1147188452773455,0.1425219735565594,0.11828261245574857,0.02209483071018767
1.54,0.0935511147230211,0.11464316138087571,0.14421803636427097,0.11801406677816505,0.02372935911158922
1.55,0.09105624893997447,0.11423667788338485,0.14417224307003035,0.11760021624436195,0.025253191723868612
1.56,0.08928063877033864,0.11341954019340175,0.14328764825221105,0.11720001608410834,0.0268687826442572
1.57,0.0876162413228007,0.11238969905231228,0.14226339721107253,0.11678310471168586,0.02834347247949164
1.58,0.0866127384791748,0.11107306221665285,0.14231845563509904,0.11630601920557947,0.02970802280616987
1.59,0.08544265799551656,0.10955063240475521,0.14245069139297842,0.11574413704364664,0.030952601944499173
1.6,0.08388902753824538,0.10820496242988993,0.14223960577627198,0.1151985484006802,0.03187600324712763
1.61,0.08255348416066202,0.10792910315295018,0.1417344373756649,0.11470853893235891,0.03256062460467305
1.62,0.08025670849707196,0.10657965828964025,0.14094730186629637,0.11418230662860288,0.03310262788522032
1.6300000000000001,0.07862965069217702,0.10579991036782554,0.14010060596889112,0.11388771207396943,0.033688152671640804
1.6400000000000001,0.07662685994979615,0.10537604212688162,0.14115442754649518,0.11356755335168454,0.0341690756416975
1.6500000000000001,0.07563585094505618,0.10557008065084356,0.14009645438814128,0.11315634651502406,0.03451649402542003
1.6600000000000001,0.07523053513146372,0.10592013886210441,0.13892877779495907,0.11265742807573322,0.034732111431932985
1.6700000000000002,0.07426866784346405,0.10584069522875986,0.1377730254978751,0.11213828900058816,0.034795193257644436
1.68,0.07353698396121446,0.10552524859842627,0.13873024497157926,0.11164171574122893,0.03476847853476595
1.69,0.07368029014612996,0.1054016532617148,0.13984511404961117,0.1111439847408338,0.0346640520122616
1.7,0.07496241744579635,0.10584380626396539,0.14112928763713098,0.11072736861020714,0.03448138422070425
1.71,0.07472069012318877,0.10646285957165069,0.14248487525030207,0.11039670420477027,0.03458365231696051
1.72,0.07465428372964757,0.10708652285758047,0.14348850714809352,0.11001672110135634,0.03469569504061467
1.73,0.07495244628410813,0.10744188793312265,0.14423497712782551,0.1095780640022169,0.03481749122613416
1.74,0.07526525169130373,0.1065586698063915,0.1450392003533984,0.10909069484774117,0.03496768433357449
1.75,0.0750120153319041,0.10516491176946399,0.1442928054442643,0.10858631338402079,0.03506659749639664
1.76,0.07506692852358754,0.10419296745095355,0.1428289810727951,0.10815434386598866,0.03519137864705866
1.77,0.07509839529435262,0.10262160921212048,0.1436991155719796,0.10784889829506622,0.035458863777646614
1.78,0.07494851527624194,0.10170677415541107,0.1444781979283677,0.1076124889495485,0.03579497711134547
1.79,0.07374248572554595,0.1009722722061601,0.14829836495178264,0.10734211119197345,0.03616840868403355
1.8,0.07249534953152444,0.10022237129424931,0.1538261866219825,0.10713691481420487,0.036685872730237004
1.81,0.07121289878861926,0.09940333316750669,0.15432219748805673,0.10695517771404836,0.0371931881632076
1.82,0.0707772419626567,0.09928942185651549,0.15465743048688796,0.10679010643713581,0.03770907255298207
1.83,0.07076154360242534,0.10029209066643237,0.1548187835601012,0.10662327483381916,0.038233292840337496
1.84,0.0707454369329886,0.10124208843893845,0.15399042584635936,0.10652179859529266,0.03876148342655357
1.85,0.07023403648416338,0.10126580366360335,0.15695139682899764,0.10646325406331947,0.03931432634491789
1.86,0.07005848428527205,0.10050275246963686,0.15556191049717802,0.10639657803048107,0.03987744958357048
1.87,0.06912635471881312,0.1007557326443115,0.1541050583595282,0.10631480399887767,0.040426369592734386
1.8800000000000001,0.06815759481249171,0.1009198107632968,0.1536587092735638,0.10621878853156791,0.04101665108640412
1.8900000000000001,0.06715355062587011,0.1009985181709224,0.15482077755338772,0.10634744000370676,0.041839761538784756
1.9000000000000001,0.0661396315240383,0.10099598219437433,0.15587390314484184,0.10650572294173762,0.04277406162517567
1.9100000000000001,0.06515517356249952,0.10090806341413885,0.15661798684249537,0.10667453634813509,0.043658175932880176
1.9200000000000002,0.06408198690093231,0.10073788816244661,0.1567210462481932,0.10684187667516955,0.04457494086743477
1.93,0.06296940114474106,0.10047851574081122,0.15633398742382923,0.10711532872834133,0.04550093657178646
1.94,0.06205226226024502,0.10010990724101726,0.1558085014010485,0.10741672514013821,0.04642152524581088
1.95,0.061298638360316494,0.0996899608287432,0.15530108074972393,0.10777707866176334,0.04729711489386968
1.96,0.06070087434009622,0.09915820219375979,0.15298055087503587,0.10815654615125267,0.04814749430520465
1.97,0.06037688860703257,0.09853384579347996,0.15049310012531056,0.10850403238029128,0.04898442766215439
1.98,0.060258956603093876,0.0978181276439434,0.14782342871434784,0.10885433717026377,0.049800504603024355
1.99,0.06028704837284041,0.09685061655234056,0.14860752634436591,0.1091900204241758,0.050637353358900974
